id,speed
861,46.617413
862,17.631752
863,24.776674
864,22.898193
865,19.504322
866,26.1855
867,46.24161
868,41.755806
869,49.16171
870,47.119553
871,35.301716
872,28.625404
873,25.726675
874,45.650135
875,45.225384
876,48.535328
877,48.058754
878,47.087467
879,18.859394
880,10.602125
881,8.644659
882,23.320045
883,44.546337
884,38.968384
885,48.532642
886,48.62258
887,47.876884
888,47.219666
889,47.739445
890,42.260193
891,31.91312
892,23.942133
893,18.770267
894,35.536964
895,47.817738
896,45.972244
897,44.457077
898,43.761345
899,44.27496
900,47.855427
901,47.88221
902,46.6491
903,30.492222
904,17.362541
905,19.902449
906,24.088055
907,19.414768
908,16.775667
909,12.156642
910,34.38538
911,45.470085
912,47.710667
913,47.09222
914,46.59328
915,23.166857
916,23.22446
917,19.040813
918,18.35203
919,14.551334
920,47.75723
921,48.55526
922,47.490753
923,13.316121
924,21.653427
925,18.629444
926,15.8056345
927,16.715485
928,11.606203
929,11.080766
930,20.944735
931,38.518784
932,45.89042
933,48.173714
934,13.106959
935,17.689234
936,17.224874
937,16.78469
938,11.794086
939,19.122477
940,44.426903
941,49.231915
942,47.942154
943,47.572212
944,47.173084
945,30.372091
946,14.59874
947,24.869076
948,23.207817
949,17.034441
950,41.043198
951,48.38627
952,48.935707
953,46.58884
954,39.877758
955,22.967178
956,23.982588
957,15.73453
958,40.958344
959,34.92622
960,45.594215
961,47.513855
962,47.695717
963,46.923233
964,44.86293
965,42.764305
966,43.245193
967,42.64864
968,43.23846
969,43.999798
970,37.573383
971,36.43822
972,47.614037
973,13.048304
974,16.571829
975,22.957518
976,17.67347
977,16.401825
978,17.561943
979,13.706592
980,11.362049
981,22.676382
982,45.4967
983,48.685337
984,49.637215
985,47.376965
986,24.298536
987,15.709315
988,13.542735
989,9.66669
990,35.024574
991,45.016785
992,49.497807
993,47.46222
994,47.272606
995,46.913437
996,26.435133
997,12.118852
998,15.272475
999,21.891365
1000,18.477463
1001,18.539793
1002,16.7283
1003,8.817163
1004,19.772068
1005,44.55836
1006,47.915325
1007,46.599564
1008,44.601357
1009,27.380404
1010,15.639518
1011,19.38839
1012,16.034065
1013,14.159245
1014,43.78857
1015,48.420147
1016,47.630444
1017,27.85978
1018,17.103945
1019,24.167206
1020,14.480222
1021,14.342714
1022,9.688482
1023,35.53131
1024,43.723587
1025,35.962887
1026,49.062634
1027,31.64136
1028,21.819714
1029,15.515595
1030,17.594595
1031,19.623583
1032,17.711046
1033,43.667255
1034,39.165157
1035,45.103783
1036,46.812195
1037,47.69495
1038,43.00218
1039,41.42676
1040,40.25763
1041,40.265724
1042,39.06123
1043,35.904255
1044,43.957527
1045,39.10473
1046,39.83467
1047,48.197758
1048,47.44292
1049,47.04412
1050,28.782265
1051,20.39608
1052,14.912457
1053,6.488982
1054,44.808746
1055,48.744274
1056,47.72607
1057,46.499416
1058,44.117165
1059,14.908367
1060,21.405056
1061,14.76699
1062,10.76242
1063,39.31971
1064,46.025627
1065,42.396927
1066,48.993546
1067,48.07689
1068,48.226467
1069,48.384552
1070,47.375942
1071,45.011063
1072,13.423647
1073,16.265411
1074,13.148866
1075,20.567242
1076,37.883053
1077,48.67403
1078,45.17511
1079,15.938461
1080,16.183119
1081,17.437155
1082,19.863363
1083,13.205283
1084,45.348465
1085,40.75356
1086,46.290012
1087,47.546383
1088,17.40985
1089,9.924378
1090,36.731323
1091,40.253838
1092,48.243526
1093,48.01638
1094,46.481968
1095,41.428467
1096,23.950146
1097,21.703665
1098,15.26203
1099,17.578323
1100,16.283365
1101,32.073364
1102,41.76034
1103,37.598316
1104,34.58032
1105,36.484215
1106,47.79149
1107,46.86034
1108,43.723164
1109,43.528233
1110,42.627293
1111,41.15139
1112,36.898808
1113,43.970764
1114,44.081722
1115,47.594242
1116,47.453125
1117,47.21532
1118,26.738329
1119,20.726784
1120,36.087097
1121,40.759914
1122,41.915478
1123,48.73354
1124,45.887962
1125,29.093346
1126,29.575321
1127,27.880545
1128,34.553436
1129,41.263855
1130,45.49813
1131,48.286125
1132,46.311535
1133,45.33734
1134,27.372211
1135,17.15865
1136,20.988539
1137,19.37045
1138,19.760542
1139,15.025802
1140,45.976776
1141,42.513287
1142,48.819824
1143,49.578278
1144,47.74793
1145,27.913303
1146,20.15188
1147,18.195099
1148,46.133053
1149,43.496284
1150,13.550497
1151,24.082878
1152,22.448463
1153,18.591064
1154,19.316618
1155,17.685976
1156,13.996085
1157,27.98394
1158,39.47375
1159,35.52226
1160,48.231403
1161,49.125526
1162,49.15318
1163,48.248802
1164,27.577053
1165,23.49231
1166,20.180662
1167,15.685846
1168,45.13715
1169,47.26878
1170,45.85864
1171,40.390453
1172,36.808315
1173,36.695183
1174,44.99563
1175,47.436012
1176,47.46767
1177,30.531769
1178,17.274633
1179,19.249594
1180,18.817785
1181,21.053905
1182,15.019898
1183,45.69576
1184,44.74903
1185,45.416183
1186,45.79578
1187,45.334217
1188,25.950695
1189,14.966161
1190,16.49192
1191,17.101704
1192,38.413544
1193,44.742477
1194,47.7475
1195,47.630573
1196,46.552567
1197,44.956116
1198,26.700912
1199,43.357723
1200,48.494553
1201,47.58476
1202,43.92125
1203,13.740088
1204,19.611528
1205,16.016512
1206,17.697292
1207,8.75517
1208,16.527609
1209,35.45172
1210,46.4811
1211,43.713123
1212,19.204695
1213,16.904325
1214,17.09468
1215,14.942223
1216,46.66869
1217,47.824505
1218,47.438198
1219,42.211887
1220,24.32614
1221,20.679424
1222,22.652102
1223,21.50367
1224,21.902376
1225,19.553698
1226,15.413521
1227,39.172245
1228,34.898502
1229,37.308105
1230,47.887577
1231,47.336952
1232,38.123516
1233,42.739597
1234,39.788425
1235,48.482075
1236,13.582779
1237,19.204203
1238,16.731688
1239,13.206485
1240,23.79921
1241,45.836792
1242,40.889465
1243,44.754562
1244,49.583267
1245,47.72794
1246,15.753212
1247,21.223232
1248,22.715403
1249,12.382294
1250,45.57347
1251,48.668102
1252,47.57835
1253,47.29511
1254,24.929178
1255,15.730192
1256,14.451299
1257,40.774555
1258,47.532074
1259,47.15409
1260,46.38971
1261,44.621353
1262,27.762436
1263,22.463417
1264,16.170242
1265,17.26182
1266,15.181409
1267,14.736293
1268,20.066296
1269,48.260757
1270,48.782784
1271,48.012154
1272,45.588768
1273,12.828055
1274,16.341583
1275,18.008436
1276,18.372599
1277,13.933877
1278,20.769339
1279,36.80888
1280,43.27238
1281,37.727543
1282,48.415123
1283,47.460052
1284,47.123528
1285,22.391241
1286,25.87035
1287,20.781944
1288,24.298302
1289,18.58681
1290,38.593876
1291,47.842663
1292,47.13193
1293,43.478165
1294,43.1815
1295,43.19652
1296,41.845737
1297,38.981186
1298,45.445255
1299,47.312405
1300,47.036427
1301,44.92962
1302,22.435745
1303,15.811929
1304,22.48365
1305,47.466473
1306,48.32775
1307,47.318703
1308,46.915215
1309,40.438915
1310,31.161348
1311,28.875069
1312,25.396225
1313,25.91068
1314,19.069334
1315,32.457355
1316,39.875904
1317,40.287655
1318,44.436993
1319,47.153004
1320,47.613487
1321,45.0555
1322,15.690215
1323,17.191652
1324,19.201048
1325,23.737251
1326,47.73226
1327,23.496498
1328,18.305592
1329,15.315285
1330,14.972694
1331,9.472033
1332,18.945988
1333,34.603134
1334,39.66995
1335,47.827293
1336,46.10515
1337,44.375957
1338,15.364476
1339,21.484926
1340,20.45585
1341,21.596415
1342,49.671543
1343,48.37294
1344,41.52859
1345,30.504278
1346,26.628304
1347,18.433323
1348,16.797134
1349,40.178173
1350,41.81146
1351,40.281845
1352,40.93128
1353,36.991302
1354,40.51671
1355,39.55507
1356,43.776558
1357,40.179768
1358,47.75392
1359,28.07277
1360,26.599321
1361,22.341013
1362,17.592728
1363,16.39051
1364,17.246397
1365,15.173515
1366,12.836336
1367,38.61613
1368,47.53707
1369,25.687742
1370,22.572342
1371,17.872711
1372,10.138344
1373,37.13576
1374,47.337414
1375,47.34978
1376,47.635754
1377,26.848421
1378,18.750134
1379,41.03988
1380,42.630447
1381,47.136787
1382,18.72244
1383,9.985587
1384,37.048992
1385,42.56907
1386,42.51044
1387,48.055946
1388,47.925625
1389,46.361347
1390,15.182255
1391,16.8455
1392,21.00863
1393,16.541441
1394,16.292385
1395,12.314699
1396,41.28109
1397,48.88332
1398,48.726597
1399,48.37202
1400,24.10745
1401,21.828638
1402,46.363346
1403,45.490826
1404,46.228035
1405,43.466824
1406,43.631653
1407,43.925316
1408,45.60232
1409,43.850266
1410,44.85021
1411,46.434032
1412,46.940266
1413,47.573322
1414,13.565945
1415,26.696709
1416,40.40341
1417,46.70353
1418,46.54093
1419,46.90514
1420,16.315952
1421,22.875303
1422,20.886105
1423,15.624664
1424,15.129193
1425,12.455581
1426,10.327537
1427,21.168398
1428,41.450535
1429,47.08523
1430,47.70206
1431,47.176292
1432,46.30293
1433,43.670353
1434,20.963121
1435,15.514368
1436,17.36221
1437,19.00041
1438,12.793784
1439,20.517733
1440,37.19666
1441,44.781948
1442,46.82035
1443,46.695656
1444,43.06369
1445,26.4626
1446,16.125725
1447,43.495705
1448,46.351135
1449,44.38315
1450,30.794437
1451,14.974044
1452,17.899809
1453,17.67872
1454,10.878335
1455,36.80674
1456,38.609154
1457,48.436077
1458,47.584267
1459,46.4633
1460,22.508333
1461,15.930205
1462,20.390833
1463,36.987366
1464,45.87971
1465,46.695583
1466,47.22367
1467,45.963123
1468,43.156574
1469,41.99831
1470,39.249413
1471,41.350235
1472,47.330498
1473,46.56627
1474,13.062953
1475,14.528638
1476,19.432419
1477,12.8045435
1478,38.893795
1479,39.14774
1480,46.904266
1481,47.051434
1482,46.941895
1483,28.21997
1484,22.919254
1485,25.20797
1486,20.347706
1487,14.900814
1488,11.280665
1489,11.053227
1490,19.486631
1491,36.14095
1492,46.68158
1493,45.49426
1494,45.024277
1495,39.4153
1496,20.740854
1497,18.655499
1498,13.235468
1499,9.023241
1500,18.889069
1501,34.469017
1502,43.53444
1503,48.159237
1504,46.6928
1505,44.93113
1506,16.381504
1507,19.849154
1508,20.364279
1509,19.329168
1510,19.104637
1511,16.468485
1512,12.73885
1513,37.35128
1514,43.96901
1515,38.104393
1516,45.313667
1517,19.579197
1518,8.760812
1519,34.3813
1520,39.905754
1521,47.356525
1522,46.543484
1523,25.872818
1524,23.744093
1525,19.041273
1526,21.241566
1527,18.988585
1528,36.13952
1529,32.77211
1530,44.571327
1531,46.384907
1532,38.723076
1533,41.404224
1534,43.58264
1535,41.913204
1536,35.867878
1537,48.917915
1538,47.98993
1539,48.436394
1540,47.479836
1541,44.616726
1542,29.98672
1543,30.17391
1544,28.195639
1545,26.65829
1546,25.559856
1547,40.594807
1548,47.91033
1549,48.284405
1550,46.81086
1551,44.609882
1552,26.100721
1553,21.853245
1554,18.479595
1555,15.649791
1556,9.140785
1557,19.677675
1558,34.183746
1559,48.279545
1560,48.659992
1561,46.952297
1562,47.591328
1563,11.809964
1564,19.774939
1565,7.526157
1566,6.365769
1567,21.99038
1568,44.890263
1569,47.18398
1570,21.811968
1571,22.052574
1572,17.48144
1573,17.031261
1574,11.160016
1575,20.336905
1576,43.968983
1577,42.373596
1578,47.693676
1579,47.619064
1580,46.276134
1581,43.547863
1582,26.146284
1583,19.36314
1584,11.727808
1585,10.211056
1586,38.33083
1587,43.615685
1588,33.98946
1589,38.71059
1590,47.891018
1591,47.588665
1592,47.45023
1593,40.373466
1594,29.253645
1595,17.940346
1596,13.161527
1597,35.298912
1598,39.84307
1599,34.087234
1600,43.94439
1601,45.102913
1602,44.507034
1603,43.890423
1604,32.396706
1605,37.525352
1606,39.017296
1607,38.488106
1608,32.459198
1609,46.423843
1610,47.02267
1611,46.32959
1612,45.32232
1613,17.729094
1614,18.07284
1615,18.424416
1616,15.317344
1617,37.763683
1618,40.674248
1619,46.031452
1620,46.303967
1621,45.37878
1622,45.8544
1623,44.3513
1624,40.41061
1625,20.743795
1626,17.00594
1627,24.169651
1628,23.73517
1629,16.5956
1630,11.1646385
1631,46.191765
1632,46.949604
1633,45.524868
1634,46.027836
1635,45.076466
1636,41.184837
1637,16.248768
1638,23.628317
1639,22.391445
1640,17.263332
1641,11.628802
1642,21.613035
1643,38.746407
1644,42.370136
1645,46.474686
1646,47.463226
1647,46.12568
1648,20.13929
1649,16.140396
1650,19.069801
1651,18.50302
1652,10.892968
1653,20.911144
1654,37.21542
1655,38.62675
1656,48.402763
1657,44.9667
1658,15.319219
1659,21.121517
1660,21.22695
1661,18.26431
1662,16.505888
1663,17.460629
1664,16.13659
1665,34.933327
1666,46.061844
1667,41.11372
1668,26.440388
1669,22.983833
1670,22.752
1671,16.37184
1672,37.769077
1673,32.826664
1674,34.469795
1675,45.20745
1676,46.582222
1677,46.619473
1678,35.521732
1679,43.16775
1680,43.051376
1681,48.20949
1682,48.28289
1683,47.52462
1684,38.274208
1685,32.993217
1686,31.027733
1687,27.108637
1688,27.518984
1689,28.815548
1690,21.467989
1691,30.863703
1692,43.99521
1693,39.548218
1694,47.9335
1695,47.28319
1696,44.82115
1697,10.536761
1698,20.225088
1699,20.323612
1700,44.008698
1701,46.18807
1702,27.276455
1703,12.5330515
1704,15.987789
1705,19.927216
1706,15.556763
1707,12.107348
1708,19.621744
1709,41.50924
1710,44.207672
1711,48.460823
1712,48.018852
1713,44.37037
1714,21.789627
1715,20.34397
1716,18.506655
1717,13.802307
1718,44.237415
1719,42.6852
1720,48.15956
1721,46.679813
1722,43.018677
1723,26.963108
1724,16.21801
1725,18.762403
1726,38.60164
1727,44.09027
1728,47.957737
1729,38.697136
1730,19.619276
1731,14.297209
1732,41.71661
1733,47.109585
1734,47.434402
1735,47.350273
1736,43.659252
1737,39.051167
1738,40.41211
1739,44.155636
1740,40.301083
1741,38.211624
1742,33.946865
1743,43.87333
1744,34.81062
1745,45.858505
1746,13.9882145
1747,14.680155
1748,18.495338
1749,34.74522
1750,37.831352
1751,47.588993
1752,48.115604
1753,16.406479
1754,23.517221
1755,20.518007
1756,21.185871
1757,39.7188
1758,47.423252
1759,47.29087
1760,47.456837
1761,47.23416
1762,44.643223
1763,15.221855
1764,16.706251
1765,19.648615
1766,22.587603
1767,48.736702
1768,47.277397
1769,47.446297
1770,24.579187
1771,21.601616
1772,19.744795
1773,48.60973
1774,47.696613
1775,48.025993
1776,47.370243
1777,46.852295
1778,9.93836
1779,16.421139
1780,16.21998
1781,15.577587
1782,21.930649
1783,36.498783
1784,40.523655
1785,46.314114
1786,40.5842
1787,29.516178
1788,26.964293
1789,23.748037
1790,24.747925
1791,30.332384
1792,22.77356
1793,20.176857
1794,38.742657
1795,40.204372
1796,36.572178
1797,45.6751
1798,46.078556
1799,45.537346
1800,45.83622
1801,43.417656
1802,44.73187
1803,37.72386
1804,38.790146
1805,38.03612
1806,34.283512
1807,42.816307
1808,44.228317
1809,46.350594
1810,47.039165
1811,44.09985
1812,45.350983
1813,43.27491
1814,13.61725
1815,19.515394
1816,20.827776
1817,18.422762
1818,22.670532
1819,40.344868
1820,43.545013
1821,48.08596
1822,46.756153
1823,15.803417
1824,17.368145
1825,23.616098
1826,18.923204
1827,21.711271
1828,24.003431
1829,44.97443
1830,37.26709
1831,48.441734
1832,46.341496
1833,43.65549
1834,31.017954
1835,18.888906
1836,24.068922
1837,19.469736
1838,16.321938
1839,17.701477
1840,21.066307
1841,37.480034
1842,37.541065
1843,44.445343
1844,20.586916
1845,17.779
1846,18.173788
1847,11.094445
1848,39.340168
1849,47.65498
1850,47.569107
1851,45.223038
1852,21.65971
1853,23.441317
1854,21.124922
1855,20.268673
1856,19.185423
1857,37.8042
1858,33.226624
1859,49.078537
1860,47.4337
1861,24.602589
1862,27.272686
1863,23.295462
1864,20.283142
1865,47.010784
1866,47.306904
1867,46.523014
1868,42.74056
1869,41.71655
1870,38.017307
1871,36.54833
1872,42.597286
